               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,            0.021883,            0.009125,                   0,             0.97473,             0.97619,             0.96864,             0.80576,            0.022502,           0.0046821,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.022302,           0.0089126,                   0,             0.97476,             0.97619,             0.96695,             0.83052,            0.023571,           0.0042596,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.021937,           0.0086381,                   0,             0.97478,             0.97619,             0.96409,             0.79331,            0.023931,           0.0048349,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.020534,           0.0086667,                   0,             0.97482,             0.97619,             0.96562,             0.81926,             0.02566,           0.0048499,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.021083,           0.0086954,                   0,             0.97485,             0.97619,             0.96494,             0.80163,            0.023975,           0.0046318,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.023068,           0.0089538,                   0,             0.97484,             0.97619,             0.96166,             0.77888,            0.023897,           0.0049543,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.022118,           0.0094522,                   0,             0.97467,             0.97619,             0.95709,             0.76674,            0.023564,           0.0047541,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.021481,            0.008699,                   0,             0.97486,             0.97619,             0.95777,              0.7805,            0.023126,           0.0049016,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.020598,           0.0093308,                   0,             0.97478,             0.97619,             0.95825,             0.72798,             0.02526,           0.0055975,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.020037,           0.0089383,                   0,             0.97434,             0.97619,             0.95883,             0.77645,            0.023939,           0.0048702,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.021963,           0.0090932,                   0,             0.97467,             0.97619,             0.96129,             0.76841,            0.026649,           0.0048301,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.020897,           0.0091456,                   0,             0.97474,             0.97619,             0.96146,             0.78959,            0.024639,           0.0043932,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.021379,            0.009387,                   0,             0.97479,             0.97619,             0.95786,             0.76989,            0.026827,           0.0048426,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.022322,           0.0088231,                   0,             0.97485,             0.97619,             0.96441,             0.77273,            0.027129,              0.0052,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.019816,           0.0086539,                   0,             0.97479,             0.97619,             0.96401,             0.73874,            0.027288,           0.0052959,                   0,            0.006205,            0.006205,            0.006205
