               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.026984,           0.0046952,                   0,             0.92464,             0.88757,             0.93606,              0.5636,              0.0238,           0.0037552,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.025489,           0.0046864,                   0,             0.89015,             0.93102,             0.94103,             0.56888,             0.02347,           0.0037118,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.026688,           0.0049492,                   0,             0.87959,             0.93255,             0.95014,             0.59508,            0.023608,           0.0038178,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.024759,           0.0047079,                   0,             0.91003,             0.90393,              0.9383,             0.57881,            0.023761,           0.0037802,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.023726,           0.0047311,                   0,             0.86517,              0.9234,             0.93441,             0.57457,            0.023956,           0.0037272,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.025042,           0.0047068,                   0,             0.92868,             0.88657,             0.94616,             0.56935,            0.022789,           0.0036471,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.026283,           0.0047966,                   0,              0.9338,             0.91489,             0.94977,             0.59693,            0.022041,           0.0036332,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024745,           0.0046409,                   0,             0.90633,              0.9234,              0.9521,             0.58261,            0.023601,           0.0036828,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.024206,            0.004642,                   0,             0.94444,               0.868,             0.93389,             0.58549,            0.023021,           0.0037386,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024186,           0.0047511,                   0,             0.89653,             0.93191,             0.93876,             0.58326,            0.023468,           0.0038082,                   0,            0.007195,            0.007195,            0.007195
                  87,             0.02626,           0.0047364,                   0,             0.92016,             0.93187,             0.93595,             0.57641,            0.022591,           0.0037698,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.023592,           0.0044341,                   0,             0.93217,             0.88936,             0.93609,             0.57251,            0.022443,           0.0039015,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.023808,           0.0045458,                   0,             0.88649,             0.91489,             0.94063,             0.58491,            0.022374,           0.0037767,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.022647,           0.0047862,                   0,             0.92567,             0.87234,             0.93925,              0.5781,            0.022232,           0.0037562,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.024806,           0.0047994,                   0,             0.90104,             0.89111,             0.94318,             0.58638,             0.02244,           0.0037411,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.022628,           0.0045463,                   0,             0.85771,             0.92346,             0.92753,             0.57242,             0.02286,           0.0038691,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.025293,           0.0044929,                   0,             0.90741,             0.91064,             0.94353,              0.5673,            0.023465,           0.0037841,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.022419,           0.0044883,                   0,             0.94388,             0.88936,             0.94554,             0.57397,            0.022845,           0.0038168,                   0,            0.006931,            0.006931,            0.006931
